year,commodity,port,value,type,unit,quantity,path_id,origin,destination,dest_lat,dest_lang,origin_lat,origin_lang
1794,Broadcloth,Benkulen,329,export,cloths,18,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1794,Broadcloth,China,171367,export,cloths,7087,14,London,China,51.5072,-0.1276,35.8617,104.1954
1794,Broadcloth,Angola,0,export,cloths,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1794,Broadcloth,Penang,0,export,cloths,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1794,Broadcloth,Java,0,export,cloths,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1794,Coin,Bengal,0,export,cwts,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1794,Coin,Bombay,7901,export,cwts,1002,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1794,Coin,Madras,0,export,cwts,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1794,Coin,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1794,Copper,Bengal,94304,export,cwts,15240,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1794,Copper,Madras,33476,export,cwts,5400,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1794,Copper,Bombay,47362,export,cwts,7742,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1794,Copper,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1794,Copper,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1794,Copper,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1794,Copper,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1794,Copper,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1794,Iron,Bengal,7021,export,cwts,7000,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1794,Iron,Madras,4012,export,cwts,4000,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1794,Iron,Bombay,4013,export,cwts,4000,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1794,Iron,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1794,Iron,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1794,Iron,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1794,Iron,Angola,0,export,cwts,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1794,Iron,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1794,Iron,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1794,Lead,Bengal,8704,export,cwts,8005,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1794,Lead,Madras,2177,export,cwts,2001,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1794,Lead,Bombay,2178,export,cwts,2002,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1794,Lead,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1794,Lead,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1794,Lead,China,34813,export,cwts,32013,14,London,China,51.5072,-0.1276,35.8617,104.1954
1794,Lead,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1794,Lead,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1794,Long Ells,Bengal,6736,export,pieces,2320,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1794,Long Ells,Madras,1254,export,pieces,500,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1794,Long Ells,Bombay,13734,export,pieces,5099,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1794,Long Ells,St_Helena,0,export,pieces,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1794,Long Ells,Benkulen,0,export,pieces,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1794,Long Ells,China,475238,export,pieces,177500,14,London,China,51.5072,-0.1276,35.8617,104.1954
1794,Long Ells,Angola,0,export,pieces,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1794,Long Ells,Penang,0,export,pieces,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1794,Long Ells,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1794,General Merchandise,Bengal,39682,export,N/A,39682,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1794,General Merchandise,Madras,47859,export,N/A,47859,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1794,General Merchandise,Bombay,20827,export,N/A,20827,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1794,General Merchandise,St_Helena,27534,export,N/A,27534,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1794,General Merchandise,Benkulen,2180,export,N/A,2180,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1794,General Merchandise,China,2820,export,N/A,2820,14,London,China,51.5072,-0.1276,35.8617,104.1954
1794,General Merchandise,Madagascar,0,export,N/A,0,18,London,Madagascar,51.5072,-0.1276,-18.7669,46.8691
1794,General Merchandise,Mocha,0,export,N/A,0,19,London,Mocha,51.5072,-0.1276,13.3203,43.2473
1794,General Merchandise,Madeira,0,export,N/A,0,20,London,Madeira,51.5072,-0.1276,32.7607,-16.9595
1794,General Merchandise,Angola,0,export,N/A,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1794,General Merchandise,Penang,0,export,N/A,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1794,General Merchandise,Cape,0,export,N/A,0,21,London,Cape,51.5072,-0.1276,-33.9249,18.4241
1794,General Merchandise,Java,0,export,N/A,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1794,General Merchandise,Singapore,0,export,N/A,0,22,London,Singapore,51.5072,-0.1276,1.3521,103.8198
1794,Silver,Bengal,0,export,ozs,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1794,Silver,Madras,0,export,ozs,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1794,Silver,Bombay,0,export,ozs,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1794,Silver,St_Helena,0,export,ozs,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1794,Silver,Mocha,0,export,ozs,0,19,London,Mocha,51.5072,-0.1276,13.3203,43.2473
1794,Silver,Benkulen,10246,export,ozs,41856,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1794,Silver,Canton,0,export,ozs,0,23,London,Canton,51.5072,-0.1276,23.1291,113.2644
1794,Stuffs,Bengal,0,export,pieces,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1794,Stuffs,Madras,0,export,pieces,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1794,Stuffs,Bombay,0,export,pieces,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1794,Stuffs,St_Helena,201,export,pieces,51,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1794,Stuffs,Benkulen,0,export,pieces,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1794,Stuffs,China,44900,export,pieces,5120,14,London,China,51.5072,-0.1276,35.8617,104.1954
1794,Stuffs,Penang,0,export,pieces,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1794,Stuffs,Persia,0,export,pieces,0,24,London,Persia,51.5072,-0.1276,32.4279,53.688
1794,Stuffs,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1794,Tin,Bengal,0,export,cwts,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1794,Tin,Madras,0,export,cwts,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1794,Tin,Bombay,0,export,cwts,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1794,Tin,China,100103,export,cwts,24611,14,London,China,51.5072,-0.1276,35.8617,104.1954
1794,General Merchandise,Bengal,485156,import,N/A,485156,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1794,General Merchandise,Madras,0,import,N/A,0,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1794,General Merchandise,Bombay,43246,import,N/A,43246,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1794,General Merchandise,Canton,0,import,N/A,0,25,Canton,London,23.1291,113.2644,51.5072,-0.1276
1794,General Merchandise,Benkulen,12981,import,N/A,12981,26,Benkulen,London,-3.7928,102.2608,51.5072,-0.1276
1794,General Merchandise,Mocha,0,import,N/A,0,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1794,General Merchandise,Balambangan,0,import,N/A,0,27,Balambangan,London,7.2718,116.9264,51.5072,-0.1276
1794,Tea,China,108298,import,lbs,1678921,6,China,London,35.8617,104.1954,51.5072,-0.1276
1794,Textiles,Bengal,801455,import,pieces,906880,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1794,Textiles,Madras,195073,import,pieces,223545,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1794,Textiles,Bombay,13055,import,pieces,32841,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1794,Textiles,China,2505,import,pieces,10000,6,China,London,35.8617,104.1954,51.5072,-0.1276
1795,Broadcloth,Bengal,23449,export,cloths,1356,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1795,Broadcloth,Madras,19329,export,cloths,1175,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1795,Broadcloth,Bombay,21972,export,cloths,1109,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1795,Broadcloth,St_Helena,506,export,cloths,26,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1795,Broadcloth,Benkulen,995,export,cloths,53,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1795,Broadcloth,China,164531,export,cloths,6966,14,London,China,51.5072,-0.1276,35.8617,104.1954
1795,Broadcloth,Angola,0,export,cloths,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1795,Broadcloth,Penang,0,export,cloths,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1795,Broadcloth,Java,0,export,cloths,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1795,Coin,Bengal,0,export,cwts,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1795,Coin,Bombay,0,export,cwts,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1795,Coin,Madras,19153,export,cwts,2405,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1795,Coin,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1795,Copper,Bengal,128944,export,cwts,21861,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1795,Copper,Madras,41428,export,cwts,7001,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1795,Copper,Bombay,0,export,cwts,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1795,Copper,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1795,Copper,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1795,Copper,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1795,Copper,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1795,Copper,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1795,Iron,Bengal,6104,export,cwts,6000,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1795,Iron,Madras,3052,export,cwts,3000,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1795,Iron,Bombay,5086,export,cwts,5000,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1795,Iron,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1795,Iron,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1795,Iron,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1795,Iron,Angola,0,export,cwts,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1795,Iron,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1795,Iron,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1795,Lead,Bengal,5326,export,cwts,6001,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1795,Lead,Madras,888,export,cwts,1000,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1795,Lead,Bombay,888,export,cwts,1001,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1795,Lead,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1795,Lead,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1795,Lead,China,7100,export,cwts,8000,14,London,China,51.5072,-0.1276,35.8617,104.1954
1795,Lead,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1795,Lead,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1795,Long Ells,Bengal,5520,export,pieces,1570,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1795,Long Ells,Madras,1406,export,pieces,550,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1795,Long Ells,Bombay,23475,export,pieces,9430,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1795,Long Ells,St_Helena,23,export,pieces,10,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1795,Long Ells,Benkulen,0,export,pieces,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1795,Long Ells,China,480488,export,pieces,193520,14,London,China,51.5072,-0.1276,35.8617,104.1954
1795,Long Ells,Angola,0,export,pieces,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1795,Long Ells,Penang,0,export,pieces,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1795,Long Ells,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1795,General Merchandise,Bengal,33216,export,N/A,33216,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1795,General Merchandise,Madras,50058,export,N/A,50058,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1795,General Merchandise,Bombay,30122,export,N/A,30122,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1795,General Merchandise,St_Helena,30623,export,N/A,30623,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1795,General Merchandise,Benkulen,2016,export,N/A,2016,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1795,General Merchandise,China,3037,export,N/A,3037,14,London,China,51.5072,-0.1276,35.8617,104.1954
1795,General Merchandise,Madagascar,0,export,N/A,0,18,London,Madagascar,51.5072,-0.1276,-18.7669,46.8691
1795,General Merchandise,Mocha,0,export,N/A,0,19,London,Mocha,51.5072,-0.1276,13.3203,43.2473
1795,General Merchandise,Madeira,0,export,N/A,0,20,London,Madeira,51.5072,-0.1276,32.7607,-16.9595
1795,General Merchandise,Angola,0,export,N/A,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1795,General Merchandise,Penang,0,export,N/A,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1795,General Merchandise,Cape,0,export,N/A,0,21,London,Cape,51.5072,-0.1276,-33.9249,18.4241
1795,General Merchandise,Java,0,export,N/A,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1795,General Merchandise,Singapore,0,export,N/A,0,22,London,Singapore,51.5072,-0.1276,1.3521,103.8198
1795,Silver,Bengal,0,export,ozs,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1795,Silver,Madras,0,export,ozs,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1795,Silver,Bombay,0,export,ozs,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1795,Silver,St_Helena,0,export,ozs,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1795,Silver,Mocha,0,export,ozs,0,19,London,Mocha,51.5072,-0.1276,13.3203,43.2473
1795,Silver,Benkulen,0,export,ozs,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1795,Silver,Canton,0,export,ozs,0,23,London,Canton,51.5072,-0.1276,23.1291,113.2644
1795,Stuffs,Bengal,13,export,pieces,2,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1795,Stuffs,Madras,0,export,pieces,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1795,Stuffs,Bombay,0,export,pieces,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1795,Stuffs,St_Helena,77,export,pieces,25,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1795,Stuffs,Benkulen,0,export,pieces,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1795,Stuffs,China,39686,export,pieces,5000,14,London,China,51.5072,-0.1276,35.8617,104.1954
1795,Stuffs,Penang,0,export,pieces,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1795,Stuffs,Persia,0,export,pieces,0,24,London,Persia,51.5072,-0.1276,32.4279,53.688
1795,Stuffs,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1795,Tin,Bengal,0,export,cwts,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1795,Tin,Madras,0,export,cwts,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1795,Tin,Bombay,8251,export,cwts,2000,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1795,Tin,China,90755,export,cwts,22000,14,London,China,51.5072,-0.1276,35.8617,104.1954
1795,General Merchandise,Bengal,473109,import,N/A,473109,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1795,General Merchandise,Madras,3,import,N/A,3,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1795,General Merchandise,Bombay,182739,import,N/A,182739,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1795,General Merchandise,Canton,67680,import,N/A,67680,25,Canton,London,23.1291,113.2644,51.5072,-0.1276
1795,General Merchandise,Benkulen,0,import,N/A,0,26,Benkulen,London,-3.7928,102.2608,51.5072,-0.1276
1795,General Merchandise,Mocha,0,import,N/A,0,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1795,General Merchandise,Balambangan,0,import,N/A,0,27,Balambangan,London,7.2718,116.9264,51.5072,-0.1276
1795,Tea,China,1192888,import,lbs,19357915,6,China,London,35.8617,104.1954,51.5072,-0.1276
1795,Textiles,Bengal,524514,import,pieces,575129,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1795,Textiles,Madras,247555,import,pieces,265281,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1795,Textiles,Bombay,35285,import,pieces,81073,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1795,Textiles,China,12607,import,pieces,64000,6,China,London,35.8617,104.1954,51.5072,-0.1276
1796,Broadcloth,Bengal,39594,export,cloths,2310,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1796,Broadcloth,Madras,37795,export,cloths,2276,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1796,Broadcloth,Bombay,57726,export,cloths,3286,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1796,Broadcloth,St_Helena,711,export,cloths,32,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1796,Broadcloth,Benkulen,2085,export,cloths,114,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1796,Broadcloth,China,105811,export,cloths,4462,14,London,China,51.5072,-0.1276,35.8617,104.1954
1796,Broadcloth,Angola,0,export,cloths,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1796,Broadcloth,Penang,0,export,cloths,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1796,Broadcloth,Java,0,export,cloths,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1796,Coin,Bengal,0,export,cwts,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1796,Coin,Bombay,0,export,cwts,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1796,Coin,Madras,0,export,cwts,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1796,Coin,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1796,Copper,Bengal,89789,export,cwts,15562,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1796,Copper,Madras,83358,export,cwts,13927,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1796,Copper,Bombay,72087,export,cwts,12254,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1796,Copper,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1796,Copper,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1796,Copper,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1796,Copper,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1796,Copper,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1796,Iron,Bengal,8277,export,cwts,7000,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1796,Iron,Madras,8277,export,cwts,7000,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1796,Iron,Bombay,17737,export,cwts,15000,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1796,Iron,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1796,Iron,Benkulen,2530,export,cwts,2000,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1796,Iron,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1796,Iron,Angola,0,export,cwts,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1796,Iron,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1796,Iron,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1796,Lead,Bengal,9602,export,cwts,8001,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1796,Lead,Madras,0,export,cwts,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1796,Lead,Bombay,9602,export,cwts,8004,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1796,Lead,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1796,Lead,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1796,Lead,China,18847,export,cwts,15706,14,London,China,51.5072,-0.1276,35.8617,104.1954
1796,Lead,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1796,Lead,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1796,Long Ells,Bengal,5524,export,pieces,1870,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1796,Long Ells,Madras,1430,export,pieces,550,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1796,Long Ells,Bombay,27365,export,pieces,9690,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1796,Long Ells,St_Helena,35,export,pieces,15,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1796,Long Ells,Benkulen,63,export,pieces,20,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1796,Long Ells,China,440793,export,pieces,172920,14,London,China,51.5072,-0.1276,35.8617,104.1954
1796,Long Ells,Angola,0,export,pieces,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1796,Long Ells,Penang,0,export,pieces,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
